PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0468,-,BT_3500,AAO78606.1,,56710 - 58459 (+),AE015928.1:4513757-4515506,,-
PUL0468,-,BT_3501,AAO78607.1,,58470 - 59949 (+),AE015928.1:4515517-4516996,,-
PUL0468,-,BT_3502,AAO78608.1,,60045 - 60321 (+),AE015928.1:4517092-4517368,,-
PUL0468,-,BT_3503,AAO78609.1,,60552 - 61068 (+),AE015928.1:4517599-4518115,,-
PUL0468,-,BT_3504,AAO78610.1,,61125 - 62682 (+),AE015928.1:4518172-4519729,,-
PUL0468,-,BT_3505,AAO78611.1,,62698 - 65821 (+),AE015928.1:4519745-4522868,,-
PUL0468,-,BT_3506,AAO78612.1,,65836 - 67954 (+),AE015928.1:4522883-4525001,,-
PUL0468,-,BT_3507,AAO78613.1,,67976 - 69038 (+),AE015928.1:4525023-4526085,,-
PUL0470,-,BT_3748,AAO78853.1,,0 - 543 (+),AE015928.1:4866087-4866630,,-
PUL0470,-,BT_3749,AAO78854.1,,697 - 1666 (+),AE015928.1:4866784-4867753,,-
PUL0470,-,BT_3750,AAO78855.1,,1846 - 4447 (+),AE015928.1:4867933-4870534,,-
PUL0470,-,BT_3751,AAO78856.1,,4508 - 5180 (+),AE015928.1:4870595-4871267,,-
PUL0470,-,BT_3752,AAO78857.1,,5193 - 6759 (+),AE015928.1:4871280-4872846,,-
PUL0470,-,BT_3753,AAO78858.1,,6782 - 7886 (+),AE015928.1:4872869-4873973,,-
PUL0470,-,BT_3754,AAO78859.1,,7916 - 9107 (+),AE015928.1:4874003-4875194,,-
PUL0471,-,BT_3957,AAO79062.1,,0 - 3948 (+),AE015928.1:5142097-5146045,,-
PUL0471,-,BT_3958,AAO79063.1,,4579 - 7732 (+),AE015928.1:5146676-5149829,,-
PUL0471,-,BT_3959,AAO79064.1,,7756 - 9721 (+),AE015928.1:5149853-5151818,,-
PUL0471,-,BT_3960,AAO79065.1,,9778 - 11305 (+),AE015928.1:5151875-5153402,,-
PUL0471,-,BT_3961,AAO79066.1,,11330 - 12566 (+),AE015928.1:5153427-5154663,,-
PUL0471,-,BT_3962,AAO79067.1,,12847 - 15133 (+),AE015928.1:5154944-5157230,,-
PUL0471,-,BT_3963,AAO79068.1,,15139 - 17479 (+),AE015928.1:5157236-5159576,,-
PUL0471,-,BT_3964,AAO79069.1,,17508 - 18303 (+),AE015928.1:5159605-5160400,,-
PUL0471,-,BT_3965,AAO79070.1,,18385 - 20656 (+),AE015928.1:5160482-5162753,,-
PUL0472,-,BT_4069,AAO79174.1,,0 - 1605 (+),AE015928.1:5301977-5303582,,-
PUL0472,-,BT_4070,AAO79175.1,,1795 - 2320 (+),AE015928.1:5303772-5304297,,-
PUL0472,-,BT_4071,AAO79176.1,,2395 - 2626 (+),AE015928.1:5304372-5304603,,-
PUL0472,-,BT_4072,AAO79177.1,,2633 - 5183 (+),AE015928.1:5304610-5307160,,-
PUL0472,-,BT_4073,AAO79178.1,,5217 - 7566 (+),AE015928.1:5307194-5309543,,-
PUL0472,-,BT_4074,AAO79179.1,,7579 - 10663 (+),AE015928.1:5309556-5312640,,-
PUL0472,-,BT_4075,AAO79180.1,,11428 - 12832 (+),AE015928.1:5313405-5314809,,-
PUL0472,-,BT_4076,AAO79181.1,,12902 - 15581 (+),AE015928.1:5314879-5317558,,-
PUL0472,-,BT_4077,AAO79182.1,,15590 - 16457 (+),AE015928.1:5317567-5318434,,-
PUL0472,-,BT_4078,AAO79183.1,,16788 - 17481 (+),AE015928.1:5318765-5319458,,-
PUL0472,-,BT_4079,AAO79184.1,,17508 - 19269 (+),AE015928.1:5319485-5321246,,-
PUL0472,-,BT_4080,AAO79185.1,,19453 - 20824 (+),AE015928.1:5321430-5322801,,-
PUL0472,-,BT_4081,AAO79186.1,,20855 - 23957 (+),AE015928.1:5322832-5325934,,-
PUL0472,-,BT_4082,AAO79187.1,,23988 - 26040 (+),AE015928.1:5325965-5328017,,-
PUL0472,-,BT_4083,AAO79188.1,,26059 - 27088 (+),AE015928.1:5328036-5329065,,-
PUL0472,-,BT_4084,AAO79189.1,,27114 - 28446 (+),AE015928.1:5329091-5330423,,-
PUL0472,-,BT_4085,AAO79190.1,,28663 - 30520 (+),AE015928.1:5330640-5332497,,-
PUL0472,-,BT_4086,AAO79191.1,,30549 - 31002 (+),AE015928.1:5332526-5332979,,-
PUL0472,-,BT_4087,AAO79192.1,,31019 - 32072 (+),AE015928.1:5332996-5334049,,-
PUL0472,-,BT_4088,AAO79193.1,,32096 - 35231 (+),AE015928.1:5334073-5337208,,-
PUL0472,-,BT_4089,AAO79194.1,,35237 - 37034 (+),AE015928.1:5337214-5339011,,-
PUL0472,-,BT_4090,AAO79195.1,,37038 - 40119 (+),AE015928.1:5339015-5342096,,-
PUL0472,-,BT_4091,AAO79196.1,,40271 - 42260 (+),AE015928.1:5342248-5344237,,-
PUL0472,-,BT_4092,AAO79197.1,,42297 - 44571 (+),AE015928.1:5344274-5346548,,-
PUL0472,-,BT_4093,AAO79198.1,,44689 - 46843 (+),AE015928.1:5346666-5348820,,-
PUL0472,-,BT_4094,AAO79199.1,,46869 - 48003 (+),AE015928.1:5348846-5349980,,-
PUL0472,-,BT_4095,AAO79200.1,,48009 - 49548 (+),AE015928.1:5349986-5351525,,-
PUL0472,-,BT_4096,AAO79201.1,,49641 - 51024 (+),AE015928.1:5351618-5353001,,-
PUL0473,-,FJOH_RS26195,WP_012023290.1,,0 - 3117 (-),NC_009441.1:1373643-1376760,,-
PUL0473,-,FJOH_RS06295,WP_123875667.1,,3440 - 5621 (-),NC_009441.1:1377083-1379264,,-
PUL0473,-,FJOH_RS06300,WP_012023292.1,,5669 - 7052 (-),NC_009441.1:1379312-1380695,,-
PUL0473,-,FJOH_RS06305,WP_012023293.1,,7157 - 8240 (-),NC_009441.1:1380800-1381883,,-
PUL0473,-,FJOH_RS06310,WP_012023294.1,,8253 - 9762 (-),NC_009441.1:1381896-1383405,,-
PUL0473,-,FJOH_RS06315,WP_012023295.1,,9770 - 13043 (-),NC_009441.1:1383413-1386686,,-
PUL0473,-,FJOH_RS06320,WP_012023296.1,,13173 - 14352 (-),NC_009441.1:1386816-1387995,,-
PUL0473,-,FJOH_RS06325,WP_012023297.1,,14907 - 15471 (-),NC_009441.1:1388550-1389114,,-
PUL0474,-,FJOH_RS08085,WP_012023635.1,,0 - 2880 (-),NC_009441.1:1804386-1807266,,-
PUL0474,-,FJOH_RS08090,WP_012023636.1,,3224 - 6374 (+),NC_009441.1:1807610-1810760,,-
PUL0474,-,FJOH_RS08095,WP_012023637.1,,6392 - 7928 (+),NC_009441.1:1810778-1812314,,-
PUL0474,-,FJOH_RS08100,WP_012023638.1,,8149 - 9613 (+),NC_009441.1:1812535-1813999,,-
PUL0474,-,FJOH_RS08105,WP_012023639.1,,9647 - 11111 (+),NC_009441.1:1814033-1815497,,-
PUL0474,-,FJOH_RS08110,WP_012023640.1,,11144 - 13412 (+),NC_009441.1:1815530-1817798,,-
PUL0474,-,FJOH_RS08115,WP_012023641.1,,13588 - 14428 (+),NC_009441.1:1817974-1818814,,-
PUL0474,-,FJOH_RS08120,WP_012023642.1,,14429 - 15854 (+),NC_009441.1:1818815-1820240,,3.2.1.75
PUL0474,-,FJOH_RS08125,WP_012023643.1,,15865 - 18097 (+),NC_009441.1:1820251-1822483,,-
PUL0475,-,TUE45_03411,CUW28691.1,,0 - 4 (-),LN997842.1:3957983-3957987,,-
PUL0475,degA_2,TUE45_03412,CUW28692.1,,0 - 1056 (-),LN997842.1:3957983-3959039,,-
PUL0475,lacE_1,TUE45_03413,CUW28693.1,,1366 - 2698 (+),LN997842.1:3959349-3960681,,-
PUL0475,lacF_8,TUE45_03414,CUW28694.1,,2841 - 3720 (+),LN997842.1:3960824-3961703,,-
PUL0475,lacG,TUE45_03415,CUW28695.1,,3716 - 4601 (+),LN997842.1:3961699-3962584,,-
PUL0475,-,TUE45_03416,CUW28696.1,,4721 - 6152 (+),LN997842.1:3962704-3964135,,3.2.1.21
PUL0475,chiA,TUE45_03417,CUW28697.1,,6223 - 7699 (-),LN997842.1:3964206-3965682,,-
PUL0476,-,FJOH_RS10520,WP_012024090.1,,0 - 3951 (-),NC_009441.1:2361555-2365506,,-
PUL0476,-,FJOH_RS10525,WP_012024091.1,,4341 - 7359 (+),NC_009441.1:2365896-2368914,,-
PUL0476,-,FJOH_RS10530,WP_012024092.1,,7375 - 8899 (+),NC_009441.1:2368930-2370454,,-
PUL0476,-,FJOH_RS10535,WP_012024093.1,,9178 - 10351 (+),NC_009441.1:2370733-2371906,,-
PUL0476,-,FJOH_RS10540,WP_012024094.1,,10629 - 11658 (+),NC_009441.1:2372184-2373213,,-
PUL0476,-,FJOH_RS10545,WP_012024095.1,,11856 - 13668 (+),NC_009441.1:2373411-2375223,,-
PUL0476,-,FJOH_RS10550,WP_012024096.1,,13900 - 14923 (+),NC_009441.1:2375455-2376478,,-
PUL0476,-,FJOH_RS10555,WP_012024097.1,,14947 - 16126 (+),NC_009441.1:2376502-2377681,,-
PUL0476,-,FJOH_RS10560,WP_012024098.1,,16322 - 17300 (+),NC_009441.1:2377877-2378855,,-
PUL0476,-,FJOH_RS10565,WP_044047662.1,,17484 - 19584 (+),NC_009441.1:2379039-2381139,,-
PUL0476,nagB,FJOH_RS10570,WP_012024100.1,,19724 - 21638 (+),NC_009441.1:2381279-2383193,,3.5.99.6
PUL0477,-,FJOH_RS12625,WP_012024496.1,,0 - 2757 (+),NC_009441.1:2909489-2912246,,-
PUL0477,-,FJOH_RS12630,WP_012024497.1,,2998 - 6034 (+),NC_009441.1:2912487-2915523,,-
PUL0477,-,FJOH_RS12635,WP_012024498.1,,6045 - 7545 (+),NC_009441.1:2915534-2917034,,-
PUL0477,-,FJOH_RS12640,WP_012024499.1,,7557 - 9159 (+),NC_009441.1:2917046-2918648,,-
PUL0477,-,FJOH_RS12645,WP_012024500.1,,9170 - 10841 (+),NC_009441.1:2918659-2920330,,-
PUL0477,-,FJOH_RS12650,WP_012024501.1,,10909 - 11668 (+),NC_009441.1:2920398-2921157,,-
PUL0478,-,FJOH_RS14050,WP_012024771.1,,0 - 1011 (+),NC_009441.1:3224740-3225751,,-
PUL0478,-,FJOH_RS14055,WP_044048323.1,,1294 - 4387 (+),NC_009441.1:3226034-3229127,,-
PUL0478,-,FJOH_RS14060,WP_012024773.1,,4399 - 5914 (+),NC_009441.1:3229139-3230654,,-
PUL0478,-,FJOH_RS14065,WP_044047752.1,,6374 - 8336 (+),NC_009441.1:3231114-3233076,,-
PUL0478,-,FJOH_RS14070,WP_012024775.1,,8482 - 10744 (+),NC_009441.1:3233222-3235484,,-
PUL0478,-,FJOH_RS14075,WP_012024776.1,,10896 - 13176 (+),NC_009441.1:3235636-3237916,,-
PUL0478,-,FJOH_RS14080,WP_012024777.1,,13184 - 14648 (+),NC_009441.1:3237924-3239388,,-
PUL0478,-,FJOH_RS14085,WP_012024778.1,,14669 - 15569 (+),NC_009441.1:3239409-3240309,,-
PUL0479,-,FJOH_RS16145,WP_012025096.1,,0 - 1935 (-),NC_009441.1:3677164-3679099,,-
PUL0479,-,FJOH_RS16150,WP_012025097.1,,1934 - 3296 (-),NC_009441.1:3679098-3680460,,-
PUL0479,-,FJOH_RS16155,WP_012025098.1,,3416 - 5837 (-),NC_009441.1:3680580-3683001,,-
PUL0479,-,FJOH_RS16160,WP_012025099.1,,5868 - 8337 (-),NC_009441.1:3683032-3685501,,-
PUL0479,-,FJOH_RS16165,WP_012025100.1,,8400 - 10386 (-),NC_009441.1:3685564-3687550,,-
PUL0479,-,FJOH_RS16170,WP_012025101.1,,10410 - 11850 (-),NC_009441.1:3687574-3689014,,-
PUL0479,-,FJOH_RS16175,WP_012025102.1,,12061 - 13591 (-),NC_009441.1:3689225-3690755,,-
PUL0479,-,FJOH_RS16180,WP_044047788.1,,13767 - 15405 (-),NC_009441.1:3690931-3692569,,-
PUL0479,-,FJOH_RS16185,WP_012025104.1,,15631 - 16774 (-),NC_009441.1:3692795-3693938,,-
PUL0479,-,FJOH_RS16190,WP_012025105.1,,16877 - 20009 (-),NC_009441.1:3694041-3697173,,-
PUL0479,-,FJOH_RS16195,WP_012025106.1,,20193 - 21081 (-),NC_009441.1:3697357-3698245,,1.13.99.1
PUL0479,-,FJOH_RS16200,WP_012025107.1,,21402 - 25437 (-),NC_009441.1:3698566-3702601,,-
PUL0479,-,FJOH_RS16205,WP_012025108.1,,25489 - 27319 (-),NC_009441.1:3702653-3704483,,-
PUL0479,-,FJOH_RS16210,WP_012025109.1,,27543 - 28395 (-),NC_009441.1:3704707-3705559,,-
PUL0479,-,FJOH_RS16215,WP_044047789.1,,28678 - 29242 (-),NC_009441.1:3705842-3706406,,-
PUL0479,-,FJOH_RS16220,WP_012025111.1,,29256 - 31530 (-),NC_009441.1:3706420-3708694,,-
PUL0479,-,FJOH_RS16225,WP_012025112.1,,31542 - 33849 (-),NC_009441.1:3708706-3711013,,-
PUL0479,-,FJOH_RS16230,WP_012025113.1,,34187 - 35801 (-),NC_009441.1:3711351-3712965,,-
PUL0479,-,FJOH_RS16235,WP_012025114.1,,35820 - 38832 (-),NC_009441.1:3712984-3715996,,-
PUL0479,-,FJOH_RS16240,WP_012025115.1,,39123 - 41295 (-),NC_009441.1:3716287-3718459,,-
PUL0480,bglX,FJOH_RS19995,WP_012025838.1,,0 - 2280 (+),NC_009441.1:4577233-4579513,,3.2.1.21
PUL0480,-,FJOH_RS20000,WP_012025839.1,,2642 - 6797 (+),NC_009441.1:4579875-4584030,,-
PUL0480,-,FJOH_RS20005,WP_012025840.1,,7237 - 10342 (+),NC_009441.1:4584470-4587575,,-
PUL0480,-,FJOH_RS20010,WP_012025841.1,,10400 - 11924 (+),NC_009441.1:4587633-4589157,,-
PUL0480,-,FJOH_RS20015,WP_012025842.1,,11932 - 13036 (+),NC_009441.1:4589165-4590269,,-
PUL0480,-,FJOH_RS20020,WP_012025843.1,,13384 - 14776 (+),NC_009441.1:4590617-4592009,,3.2.1.8
PUL0480,-,FJOH_RS20025,WP_012025844.1,,14969 - 15884 (-),NC_009441.1:4592202-4593117,,-
PUL0480,-,FJOH_RS20030,WP_012025845.1,,16114 - 17407 (-),NC_009441.1:4593347-4594640,,-
PUL0480,-,FJOH_RS20035,WP_012025846.1,,18191 - 19652 (+),NC_009441.1:4595424-4596885,,-
PUL0482,-,FJOH_RS21090,WP_012026054.1,,0 - 2751 (-),NC_009441.1:4877994-4880745,,-
PUL0482,-,FJOH_RS21095,WP_044047975.1,,2937 - 4026 (-),NC_009441.1:4880931-4882020,,-
PUL0482,-,FJOH_RS21100,WP_012026056.1,,4099 - 5668 (-),NC_009441.1:4882093-4883662,,-
PUL0482,-,FJOH_RS21105,WP_012026057.1,,5854 - 8305 (-),NC_009441.1:4883848-4886299,,-
PUL0482,-,FJOH_RS21110,WP_012026058.1,,8580 - 9999 (-),NC_009441.1:4886574-4887993,,-
PUL0482,-,FJOH_RS21120,WP_012026059.1,,10149 - 12930 (-),NC_009441.1:4888143-4890924,,-
PUL0482,-,FJOH_RS21125,WP_012026060.1,,13079 - 14942 (-),NC_009441.1:4891073-4892936,,-
PUL0482,-,FJOH_RS21130,WP_012026061.1,,15237 - 16155 (-),NC_009441.1:4893231-4894149,,-
PUL0482,-,FJOH_RS21135,WP_012026062.1,,16253 - 17822 (-),NC_009441.1:4894247-4895816,,-
PUL0482,-,FJOH_RS21140,WP_012026063.1,,18052 - 19459 (-),NC_009441.1:4896046-4897453,,-
PUL0482,-,FJOH_RS21145,WP_052295204.1,,19615 - 22711 (-),NC_009441.1:4897609-4900705,,-
PUL0482,-,FJOH_RS21150,WP_012026065.1,,22953 - 24660 (-),NC_009441.1:4900947-4902654,,-
PUL0482,-,FJOH_RS21155,WP_012026066.1,,24868 - 25537 (-),NC_009441.1:4902862-4903531,,-
PUL0482,-,FJOH_RS21160,WP_012026067.1,,25720 - 27433 (-),NC_009441.1:4903714-4905427,,-
PUL0482,-,FJOH_RS21165,WP_012026068.1,,27537 - 29538 (-),NC_009441.1:4905531-4907532,,-
PUL0482,-,FJOH_RS21170,WP_012026069.1,,29556 - 32928 (-),NC_009441.1:4907550-4910922,,-
PUL0482,-,FJOH_RS21175,WP_012026070.1,,33595 - 34582 (-),NC_009441.1:4911589-4912576,,3.1.1.11
PUL0482,-,FJOH_RS21180,WP_012026071.1,,34797 - 36816 (-),NC_009441.1:4912791-4914810,,-
PUL0482,-,FJOH_RS21185,WP_012026072.1,,36994 - 39454 (-),NC_009441.1:4914988-4917448,,-
PUL0482,-,FJOH_RS21190,WP_044048487.1,,39469 - 41797 (-),NC_009441.1:4917463-4919791,,-
PUL0482,-,FJOH_RS21195,WP_012026074.1,,41958 - 43383 (-),NC_009441.1:4919952-4921377,,3.1.1.53
PUL0482,-,FJOH_RS21200,WP_012026075.1,,43648 - 47038 (-),NC_009441.1:4921642-4925032,,-
PUL0482,-,FJOH_RS21205,WP_123875727.1,,47289 - 50541 (-),NC_009441.1:4925283-4928535,,-
PUL0482,-,FJOH_RS21210,WP_012026077.1,,50846 - 51971 (-),NC_009441.1:4928840-4929965,,-
PUL0482,-,FJOH_RS21215,WP_012026078.1,,52091 - 53768 (-),NC_009441.1:4930085-4931762,,-
PUL0482,-,FJOH_RS21220,WP_012026079.1,,53941 - 56128 (-),NC_009441.1:4931935-4934122,,-
PUL0482,-,FJOH_RS21225,WP_012026080.1,,56556 - 57375 (-),NC_009441.1:4934550-4935369,,-
PUL0483,-,FJOH_RS21825,WP_012026199.1,,0 - 2856 (+),NC_009441.1:5085429-5088285,,-
PUL0483,-,FJOH_RS21830,WP_012026200.1,,3034 - 4510 (+),NC_009441.1:5088463-5089939,,-
PUL0483,-,FJOH_RS21835,WP_012026201.1,,4689 - 4866 (-),NC_009441.1:5090118-5090295,,-
PUL0483,-,FJOH_RS21840,WP_012026202.1,,5173 - 6502 (-),NC_009441.1:5090602-5091931,,-
PUL0483,-,FJOH_RS21845,WP_012026203.1,,6583 - 7873 (-),NC_009441.1:5092012-5093302,,-
PUL0483,rhaM,FJOH_RS21850,WP_012026204.1,,7910 - 8234 (-),NC_009441.1:5093339-5093663,,5.1.3.32
PUL0483,-,FJOH_RS21855,WP_044048508.1,,8244 - 9315 (-),NC_009441.1:5093673-5094744,,-
PUL0483,-,FJOH_RS21860,WP_044047995.1,,9458 - 10988 (-),NC_009441.1:5094887-5096417,,-
PUL0483,-,FJOH_RS21865,WP_012026207.1,,11146 - 12682 (-),NC_009441.1:5096575-5098111,,-
PUL0483,-,FJOH_RS21870,WP_012026208.1,,12688 - 15832 (-),NC_009441.1:5098117-5101261,,-
PUL0483,-,FJOH_RS21875,WP_012026209.1,,16275 - 19071 (+),NC_009441.1:5101704-5104500,,-
PUL0483,-,FJOH_RS21880,WP_012026210.1,,19088 - 20213 (+),NC_009441.1:5104517-5105642,,-
PUL0484,-,FJOH_RS21960,WP_012026220.1,,0 - 657 (-),NC_009441.1:5124512-5125169,,-
PUL0484,-,FJOH_RS21965,WP_012026221.1,,757 - 2104 (-),NC_009441.1:5125269-5126616,,-
PUL0484,pelA,FJOH_RS21970,WP_012026222.1,,2229 - 4230 (-),NC_009441.1:5126741-5128742,,4.2.2.2
PUL0484,-,FJOH_RS21975,WP_012026223.1,,4239 - 5838 (-),NC_009441.1:5128751-5130350,,-
PUL0484,-,FJOH_RS21980,WP_044048002.1,,6008 - 7229 (-),NC_009441.1:5130520-5131741,,-
PUL0484,-,FJOH_RS21985,WP_012026225.1,,7251 - 8457 (-),NC_009441.1:5131763-5132969,,-
PUL0484,-,FJOH_RS21990,WP_012026226.1,,8469 - 9669 (-),NC_009441.1:5132981-5134181,,-
PUL0484,-,FJOH_RS21995,WP_012026227.1,,9710 - 10667 (-),NC_009441.1:5134222-5135179,,-
PUL0484,-,FJOH_RS22000,WP_012026228.1,,10771 - 12445 (-),NC_009441.1:5135283-5136957,,-
PUL0484,-,FJOH_RS22005,WP_012026229.1,,12457 - 15562 (-),NC_009441.1:5136969-5140074,,-
PUL0484,-,FJOH_RS22010,WP_012026230.1,,15607 - 17035 (-),NC_009441.1:5140119-5141547,,-
PUL0484,-,FJOH_RS22015,WP_012026231.1,,17325 - 18354 (+),NC_009441.1:5141837-5142866,,-
PUL0485,-,FJOH_RS22895,WP_044048041.1,,0 - 2046 (-),NC_009441.1:5337222-5339268,,-
PUL0485,-,FJOH_RS22900,WP_012026399.1,,2167 - 4291 (-),NC_009441.1:5339389-5341513,,-
PUL0485,-,FJOH_RS22905,WP_012026400.1,,4308 - 6819 (-),NC_009441.1:5341530-5344041,,-
PUL0485,-,FJOH_RS22910,WP_123875720.1,,6953 - 8693 (-),NC_009441.1:5344175-5345915,,-
PUL0485,-,FJOH_RS22915,WP_012026402.1,,8716 - 10180 (-),NC_009441.1:5345938-5347402,,-
PUL0485,-,FJOH_RS22920,WP_044048550.1,,10192 - 11671 (-),NC_009441.1:5347414-5348893,,-
PUL0485,-,FJOH_RS22925,WP_012026404.1,,11681 - 14753 (-),NC_009441.1:5348903-5351975,,-
PUL0485,-,FJOH_RS22930,WP_012026405.1,,15227 - 16928 (-),NC_009441.1:5352449-5354150,,-
PUL0485,-,FJOH_RS26380,WP_012026406.1,,17767 - 21286 (-),NC_009441.1:5354989-5358508,,-
PUL0486,-,spr1708,AAL00511.1,,0 - 1194 (-),AE007317.1:1679660-1680854,,-
PUL0486,gtfA,spr1709,AAL00512.1,,1331 - 2774 (-),AE007317.1:1680991-1682434,,2.4.1.5
PUL0486,msmG,spr1710,AAL00513.1,,3131 - 3965 (-),AE007317.1:1682791-1683625,,-
PUL0486,msmF,spr1711,AAL00514.1,,3978 - 4869 (-),AE007317.1:1683638-1684529,,-
PUL0486,msmE,spr1712,AAL00515.1,,4858 - 6118 (-),AE007317.1:1684518-1685778,,-
PUL0486,aga,spr1713,AAL00516.1,,6209 - 8372 (-),AE007317.1:1685869-1688032,,3.2.1.22
PUL0486,msmR,spr1714,AAL00517.1,,8479 - 9340 (+),AE007317.1:1688139-1689000,,-
PUL0486,birA,spr1715,AAL00518.1,,9336 - 10272 (+),AE007317.1:1688996-1689932,,-
PUL0488,-,FJOH_RS25560,WP_012026911.1,,0 - 969 (-),NC_009441.1:5974734-5975703,,-
PUL0488,-,FJOH_RS25565,WP_012026912.1,,979 - 2215 (-),NC_009441.1:5975713-5976949,,-
PUL0488,-,FJOH_RS25570,WP_012026913.1,,2333 - 3296 (-),NC_009441.1:5977067-5978030,,-
PUL0488,-,FJOH_RS25575,WP_012026914.1,,3491 - 4529 (-),NC_009441.1:5978225-5979263,,-
PUL0488,-,FJOH_RS25580,WP_012026915.1,,4548 - 6147 (-),NC_009441.1:5979282-5980881,,-
PUL0488,-,FJOH_RS25585,WP_044048163.1,,6160 - 9340 (-),NC_009441.1:5980894-5984074,,-
PUL0488,-,FJOH_RS25590,WP_012026917.1,,9663 - 10542 (-),NC_009441.1:5984397-5985276,,-
PUL0488,-,FJOH_RS25595,WP_012026918.1,,10848 - 11979 (+),NC_009441.1:5985582-5986713,,-
PUL0488,-,FJOH_RS25600,WP_012026919.1,,12023 - 13415 (+),NC_009441.1:5986757-5988149,,-
PUL0488,-,FJOH_RS25605,WP_012026920.1,,13446 - 14637 (+),NC_009441.1:5988180-5989371,,-
PUL0488,-,FJOH_RS25610,WP_012026921.1,,14643 - 15834 (+),NC_009441.1:5989377-5990568,,-
PUL0488,-,FJOH_RS25615,WP_012026922.1,,15839 - 17069 (+),NC_009441.1:5990573-5991803,,3.2.1.78
PUL0488,-,FJOH_RS25620,WP_012026923.1,,17216 - 18506 (+),NC_009441.1:5991950-5993240,,-
PUL0488,-,FJOH_RS25625,WP_012026924.1,,18780 - 20760 (+),NC_009441.1:5993514-5995494,,-
PUL0497,chiD,-,BAB79618.1,,0 - 3150 (+),AB063629.1:537-3687,,-
PUL0497,cbp1,-,BAB79619.1,,3159 - 4609 (+),AB063629.1:3696-5146,,-
PUL0497,chiA,-,BAB79620.1,,4639 - 7232 (+),AB063629.1:5176-7769,,-
PUL0508,bxlR,-,BAD02385.1,,0 - 1032 (-),AB110645.1:2693-3725,,-
PUL0508,bxlD,-,BAD02386.1,,1203 - 2514 (+),AB110645.1:3896-5207,,-
PUL0508,bxlC,-,BAD02387.1,,2531 - 3407 (+),AB110645.1:5224-6100,,-
PUL0508,bxlB,-,BAD02388.1,,3411 - 4317 (+),AB110645.1:6104-7010,,-
PUL0508,bxlA,-,BAD02389.1,,4361 - 6674 (+),AB110645.1:7054-9367,,-
PUL0519,malP,spr1916,NP_359507.1,,0 - 2259 (-),NC_003098.1:1895736-1897995,,2.4.1.1
PUL0519,malM,spr1917,NP_359508.1,,2284 - 3802 (-),NC_003098.1:1898020-1899538,,2.4.1.25
PUL0519,malX,spr1918,NP_359509.1,,4351 - 5623 (+),NC_003098.1:1900087-1901359,,-
PUL0519,malC,spr1919,NP_359510.1,,5718 - 7026 (+),NC_003098.1:1901454-1902762,,-
PUL0519,malD,spr1920,NP_359511.1,,7006 - 7870 (+),NC_003098.1:1902742-1903606,,-
PUL0519,malA,spr1921,NP_359512.1,,8122 - 8923 (+),NC_003098.1:1903858-1904659,,-
PUL0519,malR,spr1922,NP_359513.1,,8932 - 9919 (+),NC_003098.1:1904668-1905655,,-
PUL0520,xynT,-,AAQ62863.1,,126 - 1581 (+),AY297960.1:677-2132,,-
PUL0520,xynB,-,AAQ62864.1,,1638 - 3318 (+),AY297960.1:2189-3869,,-
PUL0526,-,Bovatus_RS16640,WP_004298106.1,,0 - 1644 (+),NZ_CP012938.1:4323087-4324731,,-
PUL0526,-,Bovatus_RS16645,WP_004298107.1,,1853 - 4859 (+),NZ_CP012938.1:4324940-4327946,,-
PUL0526,-,Bovatus_RS16650,WP_004298108.1,,4858 - 6394 (+),NZ_CP012938.1:4327945-4329481,,-
PUL0526,-,Bovatus_RS16655,WP_044919071.1,,6425 - 7916 (+),NZ_CP012938.1:4329512-4331003,,-
PUL0526,-,Bovatus_RS16660,WP_004322519.1,,7938 - 9936 (+),NZ_CP012938.1:4331025-4333023,,-
PUL0526,-,Bovatus_RS16665,WP_004322518.1,,10122 - 12369 (+),NZ_CP012938.1:4333209-4335456,,-
PUL0527,-,Bovatus_RS14855,WP_004298422.1,,0 - 1137 (+),NZ_CP012938.1:3774860-3775997,,-
PUL0527,-,Bovatus_RS14860,WP_004298424.1,,1147 - 3025 (+),NZ_CP012938.1:3776007-3777885,,-
PUL0527,coaD,Bovatus_RS14865,WP_004298426.1,,3021 - 3480 (+),NZ_CP012938.1:3777881-3778340,,2.7.7.3
PUL0527,-,Bovatus_RS14870,WP_004322984.1,,3517 - 5095 (+),NZ_CP012938.1:3778377-3779955,,-
PUL0527,-,Bovatus_RS14875,WP_044919285.1,,5250 - 7431 (-),NZ_CP012938.1:3780110-3782291,,-
PUL0527,-,Bovatus_RS14880,WP_004322982.1,,7501 - 10030 (-),NZ_CP012938.1:3782361-3784890,,-
PUL0527,-,Bovatus_RS14885,WP_004322981.1,,10076 - 12935 (-),NZ_CP012938.1:3784936-3787795,,-
PUL0527,-,Bovatus_RS14890,WP_004298434.1,,13084 - 17125 (-),NZ_CP012938.1:3787944-3791985,,-
PUL0527,-,Bovatus_RS14895,WP_004298437.1,,17189 - 18953 (-),NZ_CP012938.1:3792049-3793813,,-
PUL0527,-,Bovatus_RS14900,WP_004298439.1,,19019 - 20489 (-),NZ_CP012938.1:3793879-3795349,,-
PUL0527,-,Bovatus_RS14905,WP_004322979.1,,20502 - 22131 (-),NZ_CP012938.1:3795362-3796991,,-
