,PUL_ID,Organism,Substrate,CAZymes,CAZyme_Count,Gene_Count,Size,Verification,CAZyme_GH1,CAZyme_CE2,CAZyme_GH130,CAZyme_GH36,CAZyme_GH113,CAZyme_GH16,CAZyme_GH30,CAZyme_GH43,CAZyme_GH94,CAZyme_GH3,CAZyme_GH53,CAZyme_GH42,CAZyme_GH32,CAZyme_PL8,CAZyme_GH88,CAZyme_GH10,CAZyme_GH39,CAZyme_GH67,CAZyme_GH52,CAZyme_CE4,CAZyme_GH51,CAZyme_GH48,CAZyme_GH8,CAZyme_CBM3,CAZyme_CBM4,CAZyme_GH20,CAZyme_GH9,CAZyme_GH127,CAZyme_PL1,CAZyme_GH105,CAZyme_CBM70,CAZyme_PL12,CAZyme_GH4,CAZyme_GT2,CAZyme_GT4,CAZyme_GT0,CAZyme_GH0,CAZyme_PL5,CAZyme_GH140,CAZyme_CBM13,CAZyme_GH146,CAZyme_GH27,CAZyme_CE7,CAZyme_GH13,CAZyme_PL2,CAZyme_GH5,CAZyme_PL11,CAZyme_GH31,CAZyme_GH97,CAZyme_CBM6,CAZyme_CBM35,CAZyme_GH115,CAZyme_CE6,CAZyme_GH95,CAZyme_GH26,CAZyme_PL6,CAZyme_PL17,CAZyme_GT5,CAZyme_GT35,CAZyme_GH2,CAZyme_GT52,CAZyme_GT25,CAZyme_CBM22,CAZyme_PL9,CAZyme_PL22,CAZyme_CE1,CAZyme_GH62,CAZyme_GH59,CAZyme_PL10,CAZyme_CE8,CAZyme_CE12,CAZyme_CE9,CAZyme_GH92,CAZyme_GH33,CAZyme_GH29,CAZyme_CBM27,CAZyme_CBM67,CAZyme_CBM32,CAZyme_GH163,CAZyme_GH158,CAZyme_CBM14,CAZyme_GH63,CAZyme_PL7,CAZyme_GH28,CAZyme_GT32,CAZyme_GH35,CAZyme_CBM2,CAZyme_PL29,CAZyme_GH150,CAZyme_GH129,CAZyme_GH110,CAZyme_PL15,CAZyme_GH125,CAZyme_GH76,CAZyme_GH99,CAZyme_GH38,CAZyme_GH121,CAZyme_GH18,CAZyme_CBM20,CAZyme_GH15,CAZyme_GH78,CAZyme_GH106,CAZyme_PL26,CAZyme_GH117,CAZyme_GH77,CAZyme_CBM16,CAZyme_GH66,CAZyme_CBM5,CAZyme_GH17,CAZyme_GH149,CAZyme_GH50,CAZyme_GH154,CAZyme_GH86,CAZyme_GT94,CAZyme_GT70,CAZyme_GT26,CAZyme_GH65,CAZyme_CBM34,CAZyme_CBM72,CAZyme_GH98,CAZyme_GT101,CAZyme_GT14,CAZyme_GT8,CAZyme_CE0,CAZyme_GH120,CAZyme_GH147,CAZyme_GH68,CAZyme_PL3,CAZyme_GH44,CAZyme_GT39,CAZyme_CBM66,CAZyme_CBM61,CAZyme_GH73,CAZyme_CE15,CAZyme_GH91,CAZyme_CBM48,CAZyme_GH93,CAZyme_CBM12,CAZyme_GH109,CAZyme_GH89,CAZyme_GT38,CAZyme_GH144,CAZyme_CBM30,CAZyme_GH19,CAZyme_GH96,CAZyme_GH82,CAZyme_CBM26,CAZyme_GH142,CAZyme_GH143,CAZyme_GH139,CAZyme_GH137,CAZyme_GT11,CAZyme_GT46,CAZyme_GT10,CAZyme_GH138,CAZyme_GH141,CAZyme_GH133,CAZyme_GH157,CAZyme_PL0,CAZyme_PL27,CAZyme_GH145,CAZyme_GH84,CAZyme_GH112,CAZyme_GH136,CAZyme_PL38,CAZyme_GH128,CAZyme_GH57,CAZyme_CBM51,CAZyme_GH11,CAZyme_CBM0,CAZyme_CBM38,CAZyme_GH167,CAZyme_CE17,CAZyme_GH3A,CAZyme_GH3B,CAZyme_GH49
371,PUL0374,Dickeya dadantii,galactan,['GH36'],1,3,4629,"microarray,qPCR",,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PUL0375,Bacteroides thetaiotaomicron,alpha-mannan,"['GH97', 'GH67', 'GH76', 'GH92', 'GH76', 'GH125']",5,19,33734,"microarray,qPCR",,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PUL0376,Bacteroides thetaiotaomicron,host glycan,"['GH16', 'GH18']",2,9,19350,"microarray,qPCR",,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PUL0377,Bacteroides thetaiotaomicron,host glycan,"['PL8', 'PL29', 'GH2', 'GH88', 'PL8']",3,27,52786,"microarray,qPCR",,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PUL0378,Bacteroides thetaiotaomicron,alpha-mannan,"['GH92', 'CBM32', 'GT32', 'GT32', 'GH130', 'GH125', 'GH76', 'GH92', 'GH76']",5,20,34826,"microarray,qPCR",,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PUL0379,Bacteroides thetaiotaomicron,alpha-mannan,"['GH92', 'GH99']",2,10,18636,"microarray,qPCR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PUL0380,Bacteroides thetaiotaomicron,host glycan,"['GH0', 'GH92', 'GH92', 'GH92']",4,12,19563,"microarray,qPCR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PUL0381,Vibrio cholerae,chitin,"['CBM12', 'GH4']",1,6,5729,"microarray,gene deletion mutant and growth assay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PUL0382,Bacteroides thetaiotaomicron,host glycan,"['GH2', 'GH109']",1,11,18319,"microarray,qPCR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PUL0383,Bacteroides thetaiotaomicron,host glycan,['GH89'],1,5,9822,"microarray,qPCR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PUL0384,Bacteroides thetaiotaomicron,host glycan,"['PL15', 'PL12', 'GH88', 'PL12']",3,12,25610,"microarray,qPCR",,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PUL0385,Ruminiclostridium cellulolyticum,beta-glucan,"['GH48', 'GH8', 'GH9', 'CBM4', 'GH9', 'GH9', 'GH5', 'GH9', 'PL11', 'GH5']",10,12,25833,"ion trap liquid chromatography,mass spectrometry,target decoy database analysis,high performance anion exchange chromatography",,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PUL0386,Ruminiclostridium cellulolyticum,xylan,"['GH43', 'GH10', 'GH43', 'CE1', 'GH43', 'GH62', 'GH43', 'GH146', 'GH27', 'GH59', 'GH2']",11,11,23477,"ion trap liquid chromatography,mass spectrometry,target decoy database analysis,high performance anion exchange chromatography",,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PUL0387,Xanthomonas campestris pv. campestris,host glycan,['CE9'],1,7,10419,"gene deletion mutant and growth assay,qRT-PCR,GlcNAc phosphorylation assays",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PUL0388,Salmonella enterica,X,"['GT4', 'GT4', 'GT2']",4,9,9943,"sugar utilization assay,NMR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PUL0389,Escherichia coli,X,"['GT4', 'GT4', 'GT2']",4,8,8817,"sugar utilization assay,NMR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PUL0390,Thermotoga maritima,xylan,"['GH67', 'GH10', 'CBM22', 'GH3', 'CE7']",5,24,29826,enzyme activity assay,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PUL0391,Caldicellulosiruptor bescii,pectin,"['PL11', 'PL3', 'PL9', 'CBM22', 'GH44', 'CBM35', 'GT39', 'CBM3', 'CBM3', 'CBM3']",10,15,44603,microarray,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PUL0392,Bacteroides xylanisolvens,xylan,"['GH67', 'GH13']",3,8,22259,"RT-PCR,qPCR",,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PUL0393,Microbulbifer thermotolerans,galactan,"['GH86', 'GH16']",1,10,21487,"enzyme activity assay,analysis of reaction products",,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PUL0394,Roseburia inulinivorans,fructan,['GH32'],1,6,7372,microarray,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PUL0395,Geobacillus stearothermophilus,arabinogalactan,"['GH43', 'GH43', 'GH51', 'GH51', 'GH127']",5,25,36448,"isothermal calorimetric titration,electrophoretic mobility shift assay,Northern Blot",,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PUL0396,Cupriavidus necator,host glycan,['CE9'],1,7,10331,gene deletion mutant and growth assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PUL0397,Capnocytophaga canimorsus,host glycan,['GH18'],1,5,8485,gene deletion mutant and growth assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PUL0398,Capnocytophaga canimorsus,host glycan,['GH2'],1,9,16832,gene deletion mutant and growth assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PUL0399,Lactobacillus acidophilus,galactan,"['GH42', 'GH2']",2,12,16553,microarray,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PUL0400,Alteromonas macleodii,alginate,"['PL6', 'PL17', 'CBM32', 'PL6', 'PL7']",5,14,22313,"RT-qPCR,RNA-Seq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PUL0401,Alteromonas macleodii,beta-glucan,"['CBM4', 'GH3']",3,9,17548,RNA-Seq,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PUL0402,Lactococcus lactis subsp. lactis IO-1,xylan,['GH43'],1,6,8205,"Northern Blot,enzyme activity assay",,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PUL0403,Alteromonas macleodii,beta-glucan,['GH1'],1,4,7465,RNA-Seq,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PUL0404,Alteromonas macleodii,pectin,"['CE12', 'GH105', 'GH28', 'CE8']",4,18,21876,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PUL0405,Alteromonas macleodii,pectin,"['PL1', 'PL1']",2,4,11382,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PUL0406,Coprothermobacter proteolyticus,beta-glucan,"['GH16', 'GH3', 'GH18']",3,20,22400,high performance anion exchange chromatography,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PUL0407,Lactobacillus casei,host glycan,['GH1'],1,4,4582,"primer extension analysis,enzyme activity assay",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PUL0408,Bacteroides fragilis,beta-mannan,"['GH26', 'GH130']",2,4,4929,"enzyme activity assay,thin layer chromatography",,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PUL0409,Escherichia coli,X,['GT38'],1,14,15990,RT-qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PUL0410,Escherichia coli,host glycan,['GH33'],1,7,6584,RT-qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PUL0411,Prevotella bryantii,xylan,"['GH10', 'GH43']",2,2,2152,enzyme activity assay,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PUL0412,Ralstonia solanacearum,pectin,['GH28'],1,2,3435,"clone and expression,enzyme activity assay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PUL0413,uncultured bacterium contig00059,beta-glucan,['GH44'],1,31,31037,"enzyme activity assay,reducing-sugar assay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PUL0414,uncultured bacterium 35A20,xylan,"['GH10', 'GH10']",7,28,31037,"enzyme activity assay,thin layer chromatography",,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PUL0415,Bacteroides ovatus,xylan,"['GH20', 'GH20']",2,4,8972,microarray,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PUL0416,Bacteroides ovatus,pectin,['CE6'],1,12,20375,microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PUL0417,Bacteroides ovatus,pectin,['CE6'],1,13,19314,microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PUL0418,Bacteroides ovatus,pectin,"['CE1', 'CE1']",2,9,14773,microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PUL0419,Bacteroides ovatus,pectin,"['GH5', 'GH5', 'GH2', 'GH5', 'GH140', 'GH130', 'CBM67']",5,11,18776,microarray,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PUL0420,Bacteroides ovatus,pectin,"['GH144', 'GH3']",1,4,8536,microarray,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PUL0421,Bacteroides ovatus,alpha-glucan,"['GH13', 'GH97', 'GH13']",3,7,14215,microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PUL0422,Bacteroides ovatus,host glycan,['GH18'],1,4,7309,microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
