system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	genomic organization	product
24	CGC-Finder Model	PUL	2, 25, 3, 3	KQP59_RS21990	persistent	TC, TC, TC, TC		BT_RS03420		NC_004663.1	849389	851053	-	False	split, split, split, split	long-chain fatty acid--CoA ligase, long-chain fatty acid--CoA ligase, long-chain fatty acid--CoA ligase, long-chain fatty acid--CoA ligase
24	CGC-Finder Model	PUL	12, 13, 37	KQP59_RS21985	persistent	TC, TC, TC		BT_RS03425		NC_004663.1	851405	852877	-	False	split, split, split	potassium/proton antiporter, potassium/proton antiporter, potassium/proton antiporter
24	CGC-Finder Model	PUL	15, 15, 57	KQP59_RS21980	persistent	TC, TC, TC		BT_RS03430		NC_004663.1	853046	854230	+	False	split, split, split	uracil-xanthine permease family protein, uracil-xanthine permease family protein, uracil-xanthine permease family protein
24	CGC-Finder Model	PUL	2, 2, 42	KQP59_RS21970	persistent	STP, TF, TF		BT_RS03440		NC_004663.1	856207	856875	-	False	split, split, split	Crp/Fnr family transcriptional regulator, Crp/Fnr family transcriptional regulator, Crp/Fnr family transcriptional regulator
24	CGC-Finder Model	PUL	46, 6, 6	KQP59_RS21965	persistent	STP, STP, STP		BT_RS03445		NC_004663.1	856887	858203	-	False	split, split, split	ATP-binding protein, ATP-binding protein, ATP-binding protein
24	CGC-Finder Model	PUL	5, 5, 5	DWY18_RS12785	persistent	TC, TC, TC		BT_RS03450		NC_004663.1	858200	859543	-	False	split, split, split	sigma-54 dependent transcriptional regulator, sigma-54 dependent transcriptional regulator, sigma-54 dependent transcriptional regulator
100	CGC-Finder Model	PUL	14, 15, 17, 20, 20, 21, 21, 23, 23, 24, 24, 25, 31, 32, 39, 40, 43	NXX31_RS27135	shell	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05240		NC_004663.1	1317605	1320898	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
100	CGC-Finder Model	PUL	10, 16, 16, 19, 19, 20, 20, 22, 22, 23, 23, 24, 24, 28, 29, 36, 36, 9	KQP59_RS05435	shell	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05245		NC_004663.1	1320919	1322559	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein
100	CGC-Finder Model	PUL	10, 12, 13, 13, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 8, 9, 9	KQP59_RS05430	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05250		NC_004663.1	1322591	1323685	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein, endo-beta-N-acetylglucosaminidase family protein
100	CGC-Finder Model	PUL	1, 16, 17, 18, 21, 21, 22, 22, 24, 24, 25, 25, 25, 32, 33, 40, 41, 44	NCZ39_RS11970	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05260		NC_004663.1	1325150	1327897	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein
100	CGC-Finder Model	PUL	13, 13, 14, 14, 15, 15, 18, 18, 18, 18, 19, 19, 23, 24, 26, 28, 3, 3, 3, 33	KQP59_RS05415	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05265		NC_004663.1	1327916	1329460	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein, SusD/RagB family nutrient-binding outer membrane lipoprotein
100	CGC-Finder Model	PUL	10, 10, 11, 13, 14, 14, 4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 9, 9	KQP59_RS05410	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05270		NC_004663.1	1329485	1330612	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18, glycoside hydrolase family 18
100	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 4, 5, 5, 5, 5	KQP59_RS05395	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05285		NC_004663.1	1332865	1335186	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase
100	CGC-Finder Model	PUL	10, 10, 12, 12, 12, 12, 13, 13, 14, 17, 19, 21, 24, 6, 6, 6, 9, 9, 9, 9	PO060_RS20935	persistent	STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS05290		NC_004663.1	1335246	1336238	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein, FecR domain-containing protein
100	CGC-Finder Model	PUL	10, 11, 11, 11, 12, 12, 13, 13, 13, 15, 15, 15, 15, 16, 16, 16, 18, 20, 23, 23, 28	KQP59_RS05385	persistent	STP, STP, STP, STP, STP, STP, STP, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF		BT_RS05295		NC_004663.1	1336402	1337010	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor
100	CGC-Finder Model	PUL	10, 11, 11, 13, 13, 13, 13, 14, 14, 18, 20, 20, 25	KQP59_RS04945	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05090		NC_004663.1	1259550	1260752	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein
100	CGC-Finder Model	PUL	15, 16, 16, 19, 19, 19, 19, 20, 20, 28, 28, 29, 34	C799_RS16885	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05095		NC_004663.1	1260789	1262240	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein, glycoside hydrolase family 140 protein
100	CGC-Finder Model	PUL	13, 14, 14, 17, 17, 17, 17, 18, 18, 25, 27, 27	KHO73_RS25645	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05100		NC_004663.1	1262233	1266105	+	False	split, split, split, split, split, split, split, split, split, split, split, split	family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain, family 78 glycoside hydrolase catalytic domain
100	CGC-Finder Model	PUL	17, 18, 19, 22, 22, 23, 25, 25, 26, 26, 26, 26, 39, 41, 42, 45	KQP59_RS04970	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05120		NC_004663.1	1270084	1272045	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein, DUF3826 domain-containing protein
100	CGC-Finder Model	PUL	10, 10, 10, 15, 16, 16, 2, 20, 7, 7, 7, 8, 8, 9, 9, 9	KQP59_RS04975	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05125		NC_004663.1	1272083	1273420	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein
