Annotate Name	Annotate Length	Target Name	Target Length	i-Evalue	Annotate From	Annotate To	Target From	Target To	Coverage	Annotate File Name	Type
Y_Y_Y	66	WP_011108752.1	1366	1.7228290499760222e-14	1	65	717	780	0.9848484848484848	STP	STP
HisKA	64	WP_011108752.1	1366	2.0856881990550303e-06	1	64	835	901	1.0	STP	STP
HATPase_c	111	WP_011108752.1	1366	8.240501027535329e-20	2	109	947	1060	0.972972972972973	STP	STP
Response_reg	112	WP_011108752.1	1366	7.880335477545055e-22	1	111	1101	1211	0.9910714285714286	STP	STP
HTH_18	81	WP_011108752.1	1366	6.53322244288751e-20	2	80	1270	1347	0.9753086419753086	STP	STP
1.I.1.1.3	662	WP_011108753.1	647	5.39e-69	179	548	1	349	53.9	TC	TC
M16.UPB	378	WP_011108756.1	406	3.39e-269	1	378	8	385	93.1	PEPTIDASE	Peptidase
1.B.14.6.17	1041	WP_011108758.1	1001	3.79e-142	7	1041	12	1001	98.9	TC	TC
S1_15	1469	WP_011108762.1	764	1.17e-142	651	1462	42	756	93.6	SULFATLAS	Sulfatase
S26.UNW	289	WP_011108765.1	312	3.55e-218	1	289	23	311	92.6	PEPTIDASE	Peptidase
S26.UPA	423	WP_011108766.1	493	0.0	1	423	67	489	85.8	PEPTIDASE	Peptidase
8.A.46.1.3	603	WP_011108773.1	572	7.89e-81	1	414	1	474	82.9	TC	TC
1.B.14.6.17	1041	WP_011108774.1	1053	5.05e-116	28	1041	18	1053	98.4	TC	TC
S1_15	511	WP_011108775.1	511	0.0	1	511	1	511	100.0	SULFATLAS	Sulfatase
9.B.238.3.7	1080	WP_011108776.1	1354	3.8e-10	467	755	816	1041	16.7	TC	TC
HTH_AraC	42	WP_011108776.1	1354	1.0930884914719512e-08	8	42	1305	1340	0.8333333333333334	TF	TF
Reg_prop	24	WP_011108776.1	1354	7.753947093298737e-06	2	24	525	547	0.9583333333333334	STP	STP
Y_Y_Y	66	WP_011108776.1	1354	1.4182442207985303e-10	4	49	709	753	0.696969696969697	STP	STP
HisKA	64	WP_011108776.1	1354	7.422014774649411e-10	1	64	821	887	1.0	STP	STP
HATPase_c	111	WP_011108776.1	1354	2.287877199501385e-25	2	109	934	1044	0.972972972972973	STP	STP
Response_reg	112	WP_011108776.1	1354	1.904078541736152e-23	2	110	1096	1204	0.9732142857142856	STP	STP
HTH_18	81	WP_011108776.1	1354	1.8917250203516028e-16	2	80	1262	1340	0.9753086419753086	STP	STP
8.A.1.6.3	385	WP_011108777.1	391	3.6699999999999997e-41	13	380	10	373	93.1	TC	TC
S1_19	1513	WP_011108778.1	1036	1.31e-247	486	1511	22	1031	97.5	SULFATLAS	Sulfatase
1.B.93.3.1	708	WP_011108779.1	642	3.18e-184	50	660	20	622	93.9	TC	TC
S1_27	4331	WP_011108782.1	400	3.98e-80	3095	3410	80	399	80.0	SULFATLAS	Sulfatase
9.A.34.1.10	955	WP_011108785.1	1027	2.2e-11	685	760	927	995	6.7	TC	TC
4.D.1.1.3	441	WP_011108797.1	329	4.19e-07	71	169	1	98	29.8	TC	TC
Aminotran_1_2	363	WP_011108801.1	386	5.867710512073564e-58	2	363	28	379	0.9972451790633609	STP	STP
4.D.1.1.14	318	WP_011108803.1	311	6.06e-95	4	310	3	310	99.0	TC	TC
3.A.1.106.1	582	WP_011108810.1	611	1.22e-97	96	579	124	609	79.5	TC	TC
I39.UPW	176	WP_011108819.1	912	4.31e-10	1	101	50	151	11.2	PEPTIDASE	Peptidase
1.C.39.13.4	558	WP_011108828.1	553	1.6e-95	1	558	1	553	100.0	TC	TC
1.C.39.13.4	558	WP_011108830.1	558	0.0	1	558	1	558	100.0	TC	TC
2.A.128.2.3	743	WP_011108839.1	482	6.700000000000001e-80	262	740	5	482	99.2	TC	TC
HD	122	WP_011108842.1	450	4.586462833966419e-09	1	50	63	139	0.4098360655737705	STP	STP
M23.UNW	410	WP_011108845.1	435	1.9399999999999998e-176	1	410	29	433	93.1	PEPTIDASE	Peptidase
0036286	54	WP_011108846.1	1345	1.941920979067301e-06	10	53	1233	1277	0.8148148148148148	TF	TF
HTH_AraC	42	WP_011108846.1	1345	8.211254790646627e-09	6	42	1289	1326	0.8809523809523809	TF	TF
Y_Y_Y	66	WP_011108846.1	1345	1.911768400072283e-24	1	65	707	770	0.9848484848484848	STP	STP
HisKA	64	WP_011108846.1	1345	1.6731049572847087e-11	5	64	829	890	0.9375	STP	STP
HATPase_c	111	WP_011108846.1	1345	9.51826172363285e-19	2	110	937	1045	0.981981981981982	STP	STP
Response_reg	112	WP_011108846.1	1345	1.8923154013297407e-25	1	111	1080	1190	0.9910714285714286	STP	STP
HTH_18	81	WP_011108846.1	1345	3.052801181665813e-21	1	80	1249	1326	0.9876543209876544	STP	STP
S1_4	1386	WP_011108848.1	840	6.87e-173	590	1204	223	832	72.6	SULFATLAS	Sulfatase
S1_4	1386	WP_011108862.1	825	7.71e-161	617	1204	248	819	69.3	SULFATLAS	Sulfatase
S1_22	825	WP_011108863.1	377	1e-102	467	823	20	374	94.2	SULFATLAS	Sulfatase
S1_7;S1_16	1829	WP_011108865.1	687	1.9e-10	1283	1554	262	531	39.3	SULFATLAS	Sulfatase
S1_22	825	WP_011108866.1	377	4.47e-100	467	823	20	374	94.2	SULFATLAS	Sulfatase
S1_4	1386	WP_011108875.1	965	1.5899999999999998e-135	611	1207	394	965	59.3	SULFATLAS	Sulfatase
CYTH	179	WP_011108881.1	155	6.017502599186042e-08	2	159	3	135	0.88268156424581	STP	STP
S1_7	2059	WP_011108888.1	771	2.52e-114	355	1103	18	763	96.8	SULFATLAS	Sulfatase
1.B.38.1.10	570	WP_011108889.1	509	1.51e-26	14	567	17	506	96.3	TC	TC
1.B.14.6.17	1041	WP_011108890.1	1021	1.28e-127	8	1041	23	1021	97.8	TC	TC
S41.UNA	178	WP_011108892.1	340	1.51e-126	1	178	144	321	52.4	PEPTIDASE	Peptidase
S1_17	819	WP_011108894.1	447	4.82e-90	562	812	98	351	56.8	SULFATLAS	Sulfatase
M38.UNW	366	WP_011108898.1	395	2.02e-262	1	366	14	379	92.7	PEPTIDASE	Peptidase
2.A.29.14.11	1149	WP_011108899.1	732	1.42e-124	452	1132	60	728	91.4	TC	TC
S1_16	982	WP_011108902.1	537	2.26e-76	117	549	97	511	77.3	SULFATLAS	Sulfatase
S09.UPW	253	WP_011108907.1	392	2.02e-148	1	252	132	383	64.3	PEPTIDASE	Peptidase
S1_16	699	WP_011108909.1	338	1.9e-12	1	67	233	299	19.8	SULFATLAS	Sulfatase
3.A.16.1.3	686	WP_011108916.1	238	6.59e-07	8	125	13	133	50.8	TC	TC
0035607	54	WP_011108923.1	904	2.659458121775089e-09	2	52	849	897	0.9444444444444444	TF	TF
Reg_prop	24	WP_011108923.1	904	9.884074701750708e-05	1	24	480	503	1.0	STP	STP
Y_Y_Y	66	WP_011108923.1	904	9.990331963701063e-32	1	66	623	698	1.0	STP	STP
HTH_18	81	WP_011108923.1	904	1.8769997013596357e-19	1	79	820	897	0.9753086419753086	STP	STP
1.B.14.6.17	1041	WP_011108929.1	1033	4.46e-81	5	1041	1	1033	100.0	TC	TC
1.E.14.1.13	114	WP_011108934.1	147	5.51e-37	2	111	1	110	74.8	TC	TC
8.A.9.1.3	692	WP_011108937.1	692	0.0	1	692	1	692	100.0	TC	TC
1.B.14.6.1	1038	WP_011108938.1	1003	0.0	14	1038	1	1003	100.0	TC	TC
Rhodanese	107	WP_011108942.1	130	5.7775948384125744e-15	3	107	33	124	0.9813084112149532	STP	STP
Aminotran_1_2	363	WP_011108945.1	383	1.1395445218051817e-58	2	363	32	374	0.9972451790633609	STP	STP
1.B.33.1.4	769	WP_011108949.1	885	6.34e-11	29	454	51	493	50.1	TC	TC
FecR	96	WP_011108957.1	322	6.317741452034177e-19	2	95	101	196	0.9791666666666666	STP	STP
TetR_N	47	WP_011108963.1	196	4.0259859638302294e-13	1	47	10	56	1.0	STP	STP
HTH_AraC	42	WP_011108970.1	1345	1.949427961271163e-06	6	42	1301	1338	0.8809523809523809	TF	TF
Y_Y_Y	66	WP_011108970.1	1345	2.411467482696924e-16	1	65	708	771	0.9848484848484848	STP	STP
HisKA	64	WP_011108970.1	1345	2.1656597027239176e-10	1	64	826	892	1.0	STP	STP
HATPase_c	111	WP_011108970.1	1345	8.890341754099076e-15	2	108	938	1050	0.963963963963964	STP	STP
Response_reg	112	WP_011108970.1	1345	4.781002249624431e-21	2	108	1093	1199	0.9553571428571428	STP	STP
HTH_18	81	WP_011108970.1	1345	8.10676197798058e-18	1	80	1260	1338	0.9876543209876544	STP	STP
1.B.14.6.17	1041	WP_011108972.1	1033	1.26e-86	22	1041	20	1033	98.2	TC	TC
S1_16	518	WP_011108979.1	518	0.0	1	518	1	518	100.0	SULFATLAS	Sulfatase
S1_14	1081	WP_011108981.1	460	3.47e-56	198	612	16	419	87.8	SULFATLAS	Sulfatase
S1_27	489	WP_011108982.1	489	0.0	1	489	1	489	100.0	SULFATLAS	Sulfatase
HisKA	64	WP_011108984.1	785	1.3564029247628098e-13	2	62	274	336	0.953125	STP	STP
HATPase_c	111	WP_011108984.1	785	2.1256539906750935e-26	2	109	386	492	0.972972972972973	STP	STP
Response_reg	112	WP_011108984.1	785	7.680421333334247e-22	1	110	534	645	0.9821428571428572	STP	STP
3.A.1.211.25	639	WP_011108986.1	651	5.7e-97	11	538	8	537	81.4	TC	TC
2.C.1.4.3	320	WP_011109009.1	609	1.05e-45	205	319	353	467	18.9	TC	TC
M56.UPW	256	WP_011109009.1	609	1.43e-115	1	256	5	262	42.4	PEPTIDASE	Peptidase
3.A.1.105.28	329	WP_011109013.1	330	2.92e-67	11	325	14	328	95.5	TC	TC
3.A.11.1.5	676	WP_011109022.1	698	5.96e-137	10	667	12	689	97.1	TC	TC
S1_27	1091	WP_011109026.1	634	1.27e-70	14	352	6	337	52.4	SULFATLAS	Sulfatase
3.A.11.1.1	776	WP_011109032.1	700	4.91e-21	149	393	179	435	36.7	TC	TC
HTH_AraC	42	WP_011109035.1	1324	8.173171885500874e-05	14	42	1234	1262	0.6904761904761905	TF	TF
HTH_AraC	42	WP_011109035.1	1324	1.1817687847144465e-07	6	41	1275	1311	0.8571428571428571	TF	TF
Y_Y_Y	66	WP_011109035.1	1324	1.2654150807780242e-14	1	65	722	785	0.9848484848484848	STP	STP
HTH_18	81	WP_011109035.1	1324	7.594596889908215e-21	2	80	1235	1312	0.9753086419753086	STP	STP
1.B.14.6.17	1041	WP_011109036.1	1047	2.76e-83	24	1041	27	1047	97.5	TC	TC
HTH_AraC	42	WP_011109039.1	1315	1.3858173372595192e-10	6	41	1275	1311	0.8571428571428571	TF	TF
Reg_prop	24	WP_011109039.1	1315	9.4328957819147e-05	1	24	37	60	1.0	STP	STP
Y_Y_Y	66	WP_011109039.1	1315	2.8370880569997407e-14	2	65	721	783	0.9696969696969696	STP	STP
HTH_18	81	WP_011109039.1	1315	3.752822781384079e-22	1	80	1234	1312	0.9876543209876544	STP	STP
C02.UPA	189	WP_011109041.1	508	6.79e-135	1	189	275	463	37.2	PEPTIDASE	Peptidase
LytTR	98	WP_011109043.1	263	6.031168944496165e-21	2	97	160	259	0.979591836734694	TF	TF
Response_reg	112	WP_011109043.1	263	8.956821401343488e-12	2	110	4	110	0.9732142857142856	STP	STP
LytTR	98	WP_011109043.1	263	6.031168944496165e-21	2	97	160	259	0.979591836734694	STP	STP
9.B.304.1.11	347	WP_011109044.1	352	5.29e-153	7	347	8	348	96.9	TC	TC
2.A.6.2.20	379	WP_011109045.1	309	3.09e-10	67	270	82	306	72.8	TC	TC
2.A.6.1.2	1063	WP_011109046.1	1441	6.74e-262	1	1056	1	1049	72.8	TC	TC
GerE	57	WP_011109055.1	184	2.9776425977017604e-06	16	43	138	165	0.4912280701754385	TF	TF
Sigma70_r2	71	WP_011109055.1	184	2.668236437624912e-10	1	68	12	76	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_011109055.1	184	5.185306558760269e-18	1	54	114	167	1.0	STP	STP
1.D.194.1.4	167	WP_011109077.1	167	8.92e-10	31	146	10	121	67.1	TC	TC
S1_20	637	WP_011109082.1	447	5.38e-06	490	564	294	375	18.3	SULFATLAS	Sulfatase
S1_19	1513	WP_011109085.1	1342	2.18e-165	490	1483	39	1093	78.6	SULFATLAS	Sulfatase
M14.UNB	81	WP_011109087.1	904	4.86e-07	1	81	29	119	10.1	PEPTIDASE	Peptidase
3.D.1.8.2	515	WP_011109089.1	480	1.6900000000000002e-70	18	471	12	467	95.0	TC	TC
Fer4	24	WP_011109090.1	162	2.3764894145533933e-06	4	24	66	86	0.875	STP	STP
Fer4	24	WP_011109090.1	162	6.712490084747733e-08	2	24	107	129	0.9583333333333334	STP	STP
3.D.1.5.1	329	WP_011109091.1	358	3.6999999999999997e-90	25	321	43	347	85.2	TC	TC
3.D.1.6.1	216	WP_011109092.1	197	4.03e-62	70	208	42	181	71.1	TC	TC
S1_14	677	WP_011109094.1	230	5.960000000000001e-32	477	672	28	217	82.6	SULFATLAS	Sulfatase
2.A.38.1.1	483	WP_011109098.1	483	3.2e-101	2	482	3	481	99.2	TC	TC
4.A.5.1.4	462	WP_011109102.1	465	1.33e-95	20	458	3	457	97.8	TC	TC
A02.UPW	69	WP_011109103.1	322	1.78e-08	10	69	234	294	18.9	PEPTIDASE	Peptidase
9.B.238.3.6	642	WP_011109105.1	1511	6.64e-19	391	630	940	1169	15.2	TC	TC
HTH_AraC	42	WP_011109105.1	1511	1.5314106123699773e-11	2	41	1469	1506	0.9523809523809524	TF	TF
Reg_prop	24	WP_011109105.1	1511	6.971723108122555e-05	1	23	554	576	0.9583333333333334	STP	STP
Y_Y_Y	66	WP_011109105.1	1511	1.6902409233683057e-21	1	66	839	903	1.0	STP	STP
HisKA	64	WP_011109105.1	1511	4.839323712610157e-15	2	63	951	1015	0.96875	STP	STP
HATPase_c	111	WP_011109105.1	1511	5.263686054612193e-19	2	106	1063	1169	0.945945945945946	STP	STP
Response_reg	112	WP_011109105.1	1511	1.0537104391879229e-23	2	111	1236	1345	0.9821428571428572	STP	STP
HTH_18	81	WP_011109105.1	1511	5.864688021999485e-17	1	80	1429	1507	0.9876543209876544	STP	STP
1.B.38.1.10	570	WP_011109107.1	619	2.13e-14	1	520	1	494	79.8	TC	TC
1.B.14.6.17	1041	WP_011109108.1	1071	1.02e-116	1	1041	1	1071	100.0	TC	TC
9.B.116.3.3	230	WP_011109111.1	264	4.399999999999999e-47	11	229	22	263	91.7	TC	TC
LytTR	98	WP_011109112.1	270	5.71645500163042e-26	2	97	173	268	0.979591836734694	TF	TF
1.B.14.6.17	1041	WP_011109115.1	1142	6.230000000000001e-79	8	1007	17	1106	95.4	TC	TC
S1_15	1051	WP_011109116.1	528	1.37e-18	7	333	42	424	72.5	SULFATLAS	Sulfatase
9.B.34.1.7	802	WP_011109117.1	1450	1.81e-20	314	668	912	1292	26.3	TC	TC
HTH_AraC	42	WP_011109117.1	1450	5.007093034464526e-05	8	42	1362	1397	0.8333333333333334	TF	TF
HTH_AraC	42	WP_011109117.1	1450	5.3136121239450855e-09	7	40	1411	1445	0.8095238095238095	TF	TF
Reg_prop	24	WP_011109117.1	1450	3.409331464077982e-05	1	24	529	552	1.0	STP	STP
Y_Y_Y	66	WP_011109117.1	1450	3.6387567883038256e-19	1	65	807	870	0.9848484848484848	STP	STP
HisKA	64	WP_011109117.1	1450	7.509583305892186e-13	2	63	919	983	0.96875	STP	STP
HATPase_c	111	WP_011109117.1	1450	1.240546610283676e-22	2	110	1031	1140	0.981981981981982	STP	STP
Response_reg	112	WP_011109117.1	1450	8.697638171154892e-26	1	111	1193	1303	0.9910714285714286	STP	STP
HTH_18	81	WP_011109117.1	1450	2.046260485260602e-18	2	80	1370	1447	0.9753086419753086	STP	STP
S1_16	1018	WP_011109123.1	605	2.44e-132	523	1013	43	477	71.9	SULFATLAS	Sulfatase
HTH_AraC	42	WP_011109124.1	1310	5.805171301367488e-11	6	41	1267	1303	0.8571428571428571	TF	TF
Reg_prop	24	WP_011109124.1	1310	2.541289576621065e-05	1	22	298	319	0.9166666666666666	STP	STP
Y_Y_Y	66	WP_011109124.1	1310	4.559219668074336e-12	5	65	689	747	0.9242424242424242	STP	STP
HisKA	64	WP_011109124.1	1310	6.945860649752203e-12	2	62	799	862	0.953125	STP	STP
HATPase_c	111	WP_011109124.1	1310	4.905924635436638e-19	6	110	915	1019	0.945945945945946	STP	STP
Response_reg	112	WP_011109124.1	1310	1.809582610117231e-25	1	111	1058	1169	0.9910714285714286	STP	STP
HTH_18	81	WP_011109124.1	1310	7.146208991804392e-20	1	81	1226	1305	1.0	STP	STP
Aminotran_1_2	363	WP_011109125.1	389	5.9148896036046093e-36	19	362	43	381	0.9476584022038568	STP	STP
0036286	54	WP_011109128.1	375	1.0278291441412374e-08	2	53	100	151	0.9629629629629628	TF	TF
HTH_18	81	WP_011109128.1	375	5.244855760138713e-16	1	81	123	202	1.0	STP	STP
GyrI-like	155	WP_011109128.1	375	1.5408445764478477e-33	2	155	217	371	0.9935483870967742	STP	STP
S1_15	1051	WP_011109132.1	467	3.67e-42	25	467	22	459	93.8	SULFATLAS	Sulfatase
S1_4	744	WP_011109136.1	412	7.69e-29	527	738	162	383	53.9	SULFATLAS	Sulfatase
HTH_AraC	42	WP_011109153.1	1433	2.3981991395192643e-09	7	40	1383	1417	0.8095238095238095	TF	TF
Reg_prop	24	WP_011109153.1	1433	6.815713797134304e-05	3	24	475	496	0.9166666666666666	STP	STP
Reg_prop	24	WP_011109153.1	1433	4.0130001226354925e-05	3	24	612	633	0.9166666666666666	STP	STP
Y_Y_Y	66	WP_011109153.1	1433	4.911295642675335e-16	1	65	793	856	0.9848484848484848	STP	STP
HisKA	64	WP_011109153.1	1433	2.912462371840032e-12	5	63	908	969	0.921875	STP	STP
HATPase_c	111	WP_011109153.1	1433	1.0375492859169641e-19	2	110	1017	1125	0.981981981981982	STP	STP
Response_reg	112	WP_011109153.1	1433	2.2018069002691266e-23	1	111	1174	1284	0.9910714285714286	STP	STP
HTH_18	81	WP_011109153.1	1433	4.892443245289855e-17	2	80	1341	1419	0.9753086419753086	STP	STP
S1_20	1760	WP_011109155.1	989	6.1099999999999986e-40	48	890	32	861	83.9	SULFATLAS	Sulfatase
9.B.334.1.2	434	WP_011109156.1	1431	7.33e-08	322	434	1019	1124	7.4	TC	TC
HTH_AraC	42	WP_011109156.1	1431	3.0700453952372816e-13	6	42	1379	1416	0.8809523809523809	TF	TF
Reg_prop	24	WP_011109156.1	1431	1.9609828371420325e-05	1	24	516	539	1.0	STP	STP
Reg_prop	24	WP_011109156.1	1431	3.93110807315595e-05	2	24	611	633	0.9583333333333334	STP	STP
Y_Y_Y	66	WP_011109156.1	1431	9.898161565375945e-16	5	65	796	854	0.9242424242424242	STP	STP
HisKA	64	WP_011109156.1	1431	1.4648409003167758e-13	2	62	903	966	0.953125	STP	STP
HATPase_c	111	WP_011109156.1	1431	3.4727474655625135e-21	2	109	1015	1122	0.972972972972973	STP	STP
Response_reg	112	WP_011109156.1	1431	8.700111848465055e-24	1	111	1172	1282	0.9910714285714286	STP	STP
HTH_18	81	WP_011109156.1	1431	9.175832070391905e-19	2	80	1339	1416	0.9753086419753086	STP	STP
S1_7	1802	WP_011109159.1	558	3.8099999999999996e-55	1275	1795	32	553	93.5	SULFATLAS	Sulfatase
S1_15	1051	WP_011109161.1	538	1.21e-20	26	306	60	397	62.8	SULFATLAS	Sulfatase
S09.013	253	WP_011109162.1	736	1.25e-186	1	253	479	731	34.4	PEPTIDASE	Peptidase
M56.UPW	276	WP_011109164.1	538	7.01e-191	1	276	3	278	51.3	PEPTIDASE	Peptidase
HTH_11	55	WP_011109168.1	493	1.3599657766079843e-10	2	46	434	476	0.8181818181818182	TF	TF
2.A.7.3.57	299	WP_011109171.1	299	4.9000000000000005e-214	1	299	1	299	100.0	TC	TC
2.A.115.1.1	280	WP_011109173.1	296	6.71e-29	2	275	13	287	92.9	TC	TC
M03.UPA	678	WP_011109177.1	689	0.0	1	678	7	684	98.4	PEPTIDASE	Peptidase
1.B.14.6.17	1041	WP_011109179.1	1039	5.74e-71	30	1041	30	1039	97.2	TC	TC
S1_8	1071	WP_011109184.1	996	3.0699999999999998e-24	523	1043	409	993	58.7	SULFATLAS	Sulfatase
4.D.1.1.2	412	WP_011109186.1	277	1.43e-08	49	157	4	109	38.3	TC	TC
1.B.14.6.17	1041	WP_011109192.1	1029	1.1e-76	27	1041	27	1029	97.5	TC	TC
M16.UPB	544	WP_011109196.1	946	0.0	1	544	41	584	57.5	PEPTIDASE	Peptidase
3.A.12.1.1	787	WP_011109202.1	831	1.97e-120	308	776	337	816	57.8	TC	TC
Pyr_redox_2	292	WP_011109204.1	316	1.648652784772549e-44	2	292	8	299	0.9965753424657534	STP	STP
0038753	71	WP_011109206.1	233	8.641679896841083e-11	2	69	154	221	0.9577464788732394	TF	TF
cNMP_binding	88	WP_011109206.1	233	2.307635359749386e-13	2	88	37	124	0.9886363636363636	STP	STP
S4	310	WP_011109212.1	316	9.91e-11	30	172	12	143	41.8	SULFATLAS	Sulfatase
9.B.238.3.2	511	WP_011109218.1	631	7.470000000000001e-27	250	486	400	627	36.1	TC	TC
2.A.1.53.5	478	WP_011109228.1	462	9.33e-43	65	420	30	407	81.8	TC	TC
PfkB	302	WP_011109230.1	503	1.3364397024783917e-07	145	284	331	467	0.4635761589403973	STP	STP
S1_16	982	WP_011109236.1	546	7.09e-96	109	546	90	540	82.6	SULFATLAS	Sulfatase
0035607	54	WP_011109238.1	295	9.976400974742996e-12	4	52	192	240	0.9074074074074074	TF	TF
HTH_AraC	42	WP_011109238.1	295	3.449984704441389e-12	2	42	253	291	0.9761904761904762	TF	TF
AraC_binding	136	WP_011109238.1	295	1.396999286160096e-17	13	89	45	123	0.5661764705882353	STP	STP
HTH_18	81	WP_011109238.1	295	4.0049507915426234e-19	3	80	215	291	0.9629629629629628	STP	STP
2.A.1.1.55	464	WP_011109239.1	460	4.37e-99	16	464	2	460	99.8	TC	TC
S1_8	892	WP_011109241.1	383	1.84e-27	640	886	123	379	67.1	SULFATLAS	Sulfatase
8.A.46.2.2	537	WP_011109245.1	542	9.13e-72	7	536	8	538	98.0	TC	TC
S1_48	845	WP_011109247.1	391	1.39e-10	90	184	243	339	24.8	SULFATLAS	Sulfatase
3.B.1.1.4	401	WP_011109254.1	404	3.42e-136	6	395	8	399	97.0	TC	TC
9.B.158.1.1	273	WP_011109255.1	249	9.9e-72	26	267	4	247	98.0	TC	TC
1.A.13.2.4	536	WP_011109265.1	621	2.14e-148	51	518	142	610	75.5	TC	TC
M14.UNB	72	WP_011109265.1	621	5.43e-08	11	72	29	90	10.0	PEPTIDASE	Peptidase
1.B.14.6.13	940	WP_011109268.1	1035	8.979999999999999e-188	11	940	97	1035	90.7	TC	TC
8.A.46.2.1	514	WP_011109269.1	531	7.089999999999999e-67	2	514	3	527	98.9	TC	TC
2.A.25.1.5	465	WP_011109272.1	462	7.04e-154	7	458	2	462	99.8	TC	TC
1.A.1.24.3	275	WP_011109281.1	292	5.3100000000000006e-70	13	275	16	279	90.4	TC	TC
8.A.180.1.2	184	WP_011109287.1	437	1.8e-17	34	178	291	432	32.5	TC	TC
1.A.115.1.2	261	WP_011109289.1	243	9.92e-07	8	188	4	182	73.7	TC	TC
2.A.66.1.33	456	WP_011109290.1	452	4e-78	8	428	6	426	93.1	TC	TC
Glyoxalase	128	WP_011109294.1	458	1.841373310374028e-12	1	127	2	124	0.9921875	STP	STP
S11.UPW	259	WP_011109295.1	293	1.95e-187	1	259	33	291	88.4	PEPTIDASE	Peptidase
3.A.5.1.1	901	WP_011109296.1	408	1.52e-06	878	899	385	406	5.4	TC	TC
0040517	144	WP_011109309.1	473	4.168380759720937e-08	25	78	407	461	0.375	TF	TF
HTH_3	55	WP_011109313.1	94	7.649823342800638e-13	5	52	39	86	0.8727272727272727	TF	TF
9.B.238.3.1	568	WP_011109331.1	635	2.09e-51	169	563	258	633	59.2	TC	TC
Peptidase_M23	96	WP_011109337.1	278	1.3022037955481316e-05	6	74	139	203	0.71875	STP	STP
HTH_11	55	WP_011109350.1	513	1.6835926768344856e-06	2	47	454	498	0.8363636363636363	TF	TF
9.B.27.2.3	219	WP_011109355.1	213	1.38e-96	6	211	3	208	96.7	TC	TC
S1_7	1268	WP_011109361.1	317	7.5e-07	905	1182	1	277	87.4	SULFATLAS	Sulfatase
2.A.38.4.3	445	WP_011109365.1	609	2.27e-64	13	442	152	606	74.7	TC	TC
S1_20	1760	WP_011109366.1	815	1.61e-134	10	819	9	802	97.4	SULFATLAS	Sulfatase
1.B.14.6.1	1038	WP_011109370.1	992	1.92e-203	18	1038	7	992	99.4	TC	TC
S1_11	1268	WP_011109376.1	812	2.89e-158	53	782	52	803	92.6	SULFATLAS	Sulfatase
S1_20	1760	WP_011109377.1	895	5.38e-53	42	820	47	817	86.1	SULFATLAS	Sulfatase
8.A.46.3.4	674	WP_011109378.1	171	4.22e-06	632	671	126	165	23.4	TC	TC
1.A.23.4.2	350	WP_011109381.1	354	2.02e-60	4	349	5	347	96.9	TC	TC
2.A.6.1.6	1039	WP_011109387.1	1035	0.0	12	1026	12	1029	98.4	TC	TC
GerE	57	WP_011109391.1	189	2.0409360361892986e-05	11	43	135	167	0.5789473684210527	TF	TF
Sigma70_r2	71	WP_011109391.1	189	1.3445613094783495e-06	1	68	17	85	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_011109391.1	189	2.5164611113419584e-14	2	52	117	167	0.9444444444444444	STP	STP
1.B.14.6.17	1041	WP_011109397.1	1139	2.23e-123	40	1041	135	1139	88.2	TC	TC
M14.UNW	142	WP_011109397.1	1139	2.42e-84	1	142	59	200	12.5	PEPTIDASE	Peptidase
0038966	94	WP_011109410.1	72	3.531353949562473e-05	34	77	5	49	0.4680851063829787	TF	TF
HATPase_c	111	WP_011109412.1	870	2.229375628846973e-08	5	105	769	867	0.90990990990991	STP	STP
2.A.1.35.1	406	WP_016267165.1	402	3.79e-141	3	401	2	394	97.8	TC	TC
0043669	98	WP_016267521.1	108	4.314734235517875e-21	5	91	5	92	0.8877551020408163	TF	TF
S1_8	675	WP_016268198.1	542	2.28e-08	28	124	245	337	17.2	SULFATLAS	Sulfatase
CbiA	128	WP_016269488.1	254	7.301459882569768e-28	1	127	5	228	0.9921875	STP	STP
GerE	57	WP_016269926.1	186	3.793740785404011e-06	19	46	147	174	0.4912280701754385	TF	TF
Sigma70_r2	71	WP_016269926.1	186	1.2083025757422838e-11	2	66	17	79	0.9154929577464788	STP	STP
Sigma70_r4_2	54	WP_016269926.1	186	2.0256715079034363e-14	3	53	122	172	0.9444444444444444	STP	STP
0043707	64	WP_022251786.1	71	2.1050974357715808e-09	5	62	7	65	0.90625	TF	TF
0036286	54	WP_022470046.1	283	7.229409326692285e-05	3	50	182	229	0.8888888888888888	TF	TF
HTH_18	81	WP_022470046.1	283	4.2531228544638823e-19	1	80	204	282	0.9876543209876544	STP	STP
2.A.6.1.4	407	WP_022471043.1	369	6.48e-15	120	381	77	364	78.0	TC	TC
2.A.1.3.36	387	WP_022471471.1	355	3.25e-32	45	319	49	332	80.0	TC	TC
TPR_1	34	WP_022472115.1	541	2.056312509214374e-05	2	33	104	135	0.9411764705882352	STP	STP
PadR	75	WP_032813353.1	108	3.413475034055196e-20	1	74	19	89	0.9866666666666668	TF	TF
3.D.6.1.2	207	WP_032813361.1	237	5.4e-18	19	203	13	206	81.9	TC	TC
3.A.1.122.27	236	WP_032813763.1	941	2.11e-10	116	216	800	901	10.8	TC	TC
